0.98298097,0.0271,2.035
1.1507633,0.0311,2.7491
1.3184919,0.0329,3.0995
1.4152311,0.0325,3.0152
1.5618722,0.0345,3.4503
1.5800688,0.0378,4.0067
1.6355596,0.0332,3.1228
1.6913409,0.0329,3.0285
1.7515862,0.034,3.4103
1.8216118,0.0371,4.0231
1.8474894,0.0353,3.4774
1.866528,0.0328,3.1714
1.8840518,0.033,3.1989
1.8902965,0.0308,2.7676
1.8990251,0.0291,2.6063
1.905938,0.0289,2.5218
1.912772,0.0293,2.5119
1.9122852,0.0311,2.788
1.9017403,0.0312,2.7835
1.9002023,0.0302,2.6967
1.8966635,0.0296,2.5906
1.9058726,0.0298,2.7742
1.9197911,0.0283,2.4346
1.9354352,0.0267,2.1543
1.94778,0.0256,2.0339
1.9729486,0.0245,2.0526
2.004526,0.0232,1.9055
2.040313,0.0219,1.688
2.0709345,0.0225,1.6825
2.114009,0.0214,1.5034
2.1460342,0.0199,1.2954
2.1789036,0.0197,1.2534
2.1988564,0.0177,1.0061
2.208009,0.0171,0.9585
2.2106795,0.0167,0.9105
2.2131357,0.0169,0.8814
2.2194288,0.0179,1.0249
2.2578254,0.0171,0.9128
2.3021648,0.0178,1.0028
2.3550549,0.0196,1.1603
2.3624747,0.0207,1.2652
2.355568,0.0212,1.3069
2.328733,0.0218,1.3914
2.304339,0.0216,1.3194
2.2767425,0.0202,1.1583
2.2315054,0.0212,1.317
2.2029629,0.0206,1.1919
2.1649952,0.0198,1.1043
2.1398795,0.0189,1.0202
2.1146932,0.0182,0.9209
2.078964,0.0177,0.9197
2.0531707,0.0172,0.8236
2.0109727,0.0171,0.8435
1.9835393,0.0173,0.8735
1.9558067,0.0169,0.8223
1.9263074,0.0172,0.8328
1.8844324,0.0163,0.762
1.861456,0.0161,0.7575
1.8283658,0.0163,0.771
1.808422,0.0159,0.7301
1.7846556,0.0153,0.6859
1.7400968,0.0146,0.6201
1.7063245,0.0146,0.6137
1.6774372,0.0135,0.5458
1.6733127,0.013,0.516
1.6727434,0.013,0.5187
1.6717559,0.0133,0.5419
1.6737187,0.013,0.5399
1.6572217,0.0122,0.4779
1.6359463,0.0123,0.4915
1.6078528,0.0117,0.4883
1.5496055,0.0116,0.4614
1.5236032,0.0115,0.4344
1.4873061,0.0111,0.406
1.4792628,0.0112,0.395
1.4627584,0.0109,0.3641
1.448412,0.0115,0.3916
1.4396725,0.011,0.3583
1.417844,0.0108,0.3492
1.3599552,0.0109,0.3455
1.315329,0.0098,0.2744
1.2673329,0.0092,0.2384
1.1906002,0.0087,0.225
1.1334494,0.0084,0.209
1.0718155,0.0082,0.1945
1.0529252,0.008,0.1833
1.0324064,0.0086,0.2124
1.0055543,0.0075,0.1636
0.98811984,0.0074,0.1563
0.97132474,0.0074,0.1566
0.9498806,0.0078,0.1764
0.9415593,0.0074,0.1573
0.899294,0.0076,0.1609
0.86722684,0.0075,0.1602
0.8269858,0.0073,0.1526
0.83262646,0.007,0.1464
0.82057214,0.007,0.1491
0.82527006,0.007,0.1458
0.8156084,0.007,0.1522
0.80988663,0.0071,0.1566
0.81166065,0.007,0.151
0.8398107,0.0076,0.1868
0.8528558,0.0072,0.1738
0.8868948,0.0069,0.1619
0.8997171,0.0068,0.1588
0.9124977,0.0072,0.1868
0.92719847,0.0076,0.2063
0.96861345,0.0078,0.2226
0.990098,0.008,0.2472
0.647868633,0.024,1.7024
0.7882116,0.0263,2.0156
0.96060944,0.0272,2.1716
1.0678201,0.0277,2.1878
1.1913972,0.0274,2.3326
1.3661073,0.0334,3.2564
1.4468095,0.0347,3.4998
1.55231,0.0348,3.5043
1.575315,0.0374,3.8232
1.6183164,0.0324,2.9987
1.671401,0.032,2.9804
1.7560704,0.0346,3.3052
1.803807,0.036,3.7156
1.852501,0.0323,3.0469
1.8717364,0.0329,3.1558
1.8858215,0.0322,3.1376
1.8973366,0.0312,2.8852
1.9043916,0.0291,2.5612
1.9123664,0.0292,2.6375
1.9248153,0.03,2.6699
1.9245156,0.0302,2.7007
1.9148656,0.0316,2.8984
1.9147766,0.0305,2.7287
1.9227822,0.0286,2.3513
1.922778,0.0305,2.7289
1.9359546,0.0279,2.372
1.9460894,0.0264,2.1554
1.9634986,0.0249,1.9542
1.9877071,0.0239,1.8589
2.0088668,0.0228,1.7846
2.0578017,0.0221,1.6639
2.087249,0.0228,1.6813
2.115229,0.0222,1.6234
2.157189,0.0208,1.4559
2.182064,0.02,1.2908
2.2058136,0.0188,1.1871
2.21483,0.018,1.0463
2.217373,0.0171,0.9593
2.2226276,0.0167,0.8626
2.2403054,0.0173,0.9365
2.2856817,0.0179,0.9846
2.3295076,0.0186,1.0946
2.3627226,0.0189,1.1077
2.3731525,0.0211,1.3177
2.3564146,0.0213,1.3054
2.3374996,0.0219,1.4169
2.3033319,0.0227,1.4643
2.2757668,0.0214,1.3015
2.245737,0.0208,1.216
2.201937,0.0205,1.1898
2.1752605,0.0196,1.1369
2.138244,0.0189,1.0266
2.113073,0.018,0.9209
2.0893683,0.0181,0.9332
2.0528553,0.017,0.8219
2.0252287,0.0175,0.8704
1.9981558,0.0175,0.8831
1.9570533,0.0172,0.8396
1.928885,0.0167,0.8007
1.9033825,0.0169,0.8076
1.8679415,0.0166,0.7801
1.8446739,0.0155,0.7122
1.8127034,0.0158,0.7535
1.7887905,0.0151,0.6589
1.7631047,0.0155,0.6955
1.7237272,0.0149,0.6684
1.7088437,0.0136,0.5741
1.7071655,0.0134,0.5473
1.7114221,0.0134,0.5594
1.7132405,0.0131,0.5242
1.6914835,0.0126,0.5185
1.6782017,0.0128,0.5436
1.6477891,0.0125,0.5171
1.6217442,0.0113,0.463
1.5898093,0.0113,0.4549
1.5445846,0.0116,0.4653
1.523252,0.0111,0.4093
1.49092,0.0111,0.3843
1.4722916,0.0109,0.3741
1.4568678,0.0115,0.3932
1.4512408,0.0112,0.3754
1.4220214,0.0113,0.3683
1.390681,0.0107,0.3431
1.3271008,0.0099,0.2877
1.2802584,0.0092,0.2403
1.2331817,0.0086,0.2172
1.1678994,0.0085,0.2131
1.1207752,0.0082,0.1909
1.0830966,0.0081,0.1882
1.055143,0.008,0.1888
1.0296707,0.0073,0.1543
1.0044105,0.0076,0.168
0.99716014,0.0079,0.1775
0.98300594,0.0076,0.1722
0.968971,0.0073,0.1488
0.9467394,0.0075,0.1621
0.9015025,0.0072,0.1484
0.8739921,0.0069,0.1431
0.87481606,0.0071,0.1488
0.887419,0.0069,0.1434
0.87437475,0.007,0.1531
0.85721064,0.007,0.1513
0.853531,0.0074,0.1683
0.85560894,0.0074,0.1743
0.87766147,0.0079,0.1947
0.9019832,0.0076,0.1893
0.9161374,0.0072,0.1686
0.9254726,0.0066,0.151
0.9412403,0.007,0.1791
0.95628136,0.0075,0.1936
0.98042846,0.0077,0.2097
1.0155487,0.0079,0.2329
0.8315757,0.0276,2.1796
0.9689956,0.0285,2.3168
1.1358645,0.0281,2.337
1.2490127,0.0264,2.0151
1.369693,0.0324,2.9609
1.4593929,0.0343,3.2905
1.5135497,0.0361,3.6637
1.5660148,0.0351,3.4709
1.6291955,0.0324,2.9112
1.6831585,0.0324,2.9372
1.7359087,0.0342,3.2108
1.8078725,0.0336,3.2649
1.8450487,0.0323,3.0384
1.8776307,0.0316,2.9271
1.8917854,0.0308,2.8269
1.9002831,0.0307,2.8641
1.9079016,0.0298,2.6653
1.9273984,0.0297,2.7668
1.9343622,0.0317,2.8775
1.935029,0.0313,2.8146
1.9267898,0.0323,3.0774
1.9270443,0.031,2.8501
1.939039,0.0287,2.5175
1.9494047,0.0303,2.6742
1.9539874,0.0269,2.2343
1.9634489,0.0273,2.3641
1.973735,0.0255,2.033
1.9961523,0.0239,1.8256
2.0356302,0.0223,1.7849
2.061529,0.0226,1.7201
2.1031194,0.024,1.8489
2.1283505,0.0223,1.6171
2.1570234,0.0218,1.5729
2.1895056,0.0211,1.3739
2.2048826,0.0193,1.2279
2.2209885,0.018,1.0503
2.2243743,0.018,1.0192
2.231272,0.0176,0.9574
2.2481337,0.0171,0.9425
2.2964265,0.0176,0.9722
2.3372493,0.0183,1.0217
2.3784053,0.0175,0.9767
2.3813443,0.0195,1.2517
2.3692417,0.0212,1.3298
2.337494,0.022,1.4209
2.3149495,0.022,1.3767
2.274409,0.022,1.3841
2.2451887,0.0216,1.3382
2.2155352,0.0209,1.2463
2.1742876,0.0209,1.2285
2.14868,0.0198,1.1039
2.1108596,0.019,1.0567
2.0872705,0.0181,0.9423
2.064286,0.0179,0.9294
2.0383794,0.0181,0.9323
2.0010204,0.0178,0.8749
1.9740708,0.0181,0.9221
1.9352679,0.0177,0.8853
1.9093549,0.017,0.8139
1.8869815,0.0164,0.7817
1.8507328,0.0159,0.739
1.8292325,0.0167,0.79
1.7970189,0.0163,0.779
1.7729006,0.0157,0.6981
1.7517843,0.0153,0.6887
1.7317867,0.0154,0.7253
1.7298032,0.0144,0.637
1.7305324,0.0135,0.5639
1.7235487,0.013,0.543
1.7121309,0.0133,0.5508
1.6848352,0.0125,0.5089
1.6655284,0.0128,0.5345
1.6323313,0.0116,0.4894
1.6054758,0.0117,0.4908
1.580349,0.0107,0.3881
1.5578761,0.011,0.4028
1.5186604,0.0111,0.393
1.4971983,0.0112,0.4035
1.4673854,0.0115,0.3842
1.4593216,0.0108,0.3559
1.4419467,0.0112,0.364
1.3971268,0.0103,0.3113
1.3577144,0.0096,0.2703
1.2913023,0.0096,0.2679
1.2455521,0.0091,0.2339
1.2090998,0.0087,0.2213
1.1569842,0.0084,0.2082
1.1259632,0.0084,0.2024
1.0802708,0.008,0.1834
1.0555851,0.0077,0.1746
1.0376122,0.0077,0.1721
1.016296,0.008,0.1818
1.0036458,0.0075,0.1607
0.97806644,0.0073,0.1511
0.9565913,0.0073,0.1575
0.93147206,0.0071,0.1439
0.91078335,0.007,0.1458
0.90743524,0.0068,0.1404
0.9202566,0.0069,0.1462
0.90873355,0.0071,0.1489
0.89379597,0.0071,0.1525
0.8851578,0.0075,0.1741
0.8951677,0.0076,0.1837
0.90069705,0.0077,0.1872
0.9164814,0.0077,0.1919
0.92833155,0.0074,0.1855
0.9413448,0.0072,0.1755
0.95097685,0.0069,0.1678
0.9695442,0.0072,0.1925
0.98962784,0.008,0.233
1.0100855,0.008,0.2408
1.0017842,0.0288,2.3804
1.1347082,0.0299,2.5316
1.2509801,0.0304,2.7748
1.3972148,0.0326,3.1127
1.4721649,0.0357,3.5684
1.4904279,0.0351,3.5052
1.576741,0.0342,3.271
1.6170722,0.0314,2.7536
1.6965691,0.0325,3.0213
1.74589,0.0336,3.1589
1.7949246,0.0324,3.1097
1.8507458,0.0314,2.821
1.8776706,0.0327,3.0888
1.8929162,0.0301,2.7009
1.9073297,0.0289,2.5246
1.9151877,0.0288,2.5148
1.932555,0.0298,2.6689
1.9486189,0.0317,2.9941
1.9461328,0.0319,2.9552
1.9378668,0.032,2.9701
1.9398426,0.033,3.0902
1.9532642,0.0303,2.7414
1.9685342,0.0299,2.6682
1.9724327,0.027,2.2114
1.978857,0.0262,2.0824
1.9922055,0.0247,1.8982
2.014742,0.024,1.8819
2.042077,0.0223,1.7546
2.0792418,0.0222,1.6831
2.1056728,0.0227,1.708
2.146727,0.022,1.6146
2.1666422,0.0212,1.4597
2.1878319,0.0206,1.3361
2.210587,0.0179,1.0324
2.2217104,0.0195,1.2772
2.2318377,0.019,1.104
2.243184,0.0179,0.9768
2.2698915,0.0178,0.97
2.3076847,0.0183,1.0106
2.3657227,0.0178,0.9739
2.394575,0.0178,1.0069
2.388466,0.0176,0.9658
2.3721569,0.0205,1.2926
2.3485422,0.0217,1.358
2.3136208,0.021,1.2577
2.2874293,0.0201,1.1632
2.2450569,0.0205,1.1868
2.2163262,0.0205,1.1985
2.1871917,0.0197,1.1057
2.1472516,0.0187,1.0243
2.1214437,0.0188,1.0172
2.0963683,0.0184,0.9864
2.0620415,0.0181,0.9169
2.0376432,0.0181,0.9664
2.014906,0.0178,0.8785
1.9781725,0.018,0.9449
1.9538465,0.0174,0.8808
1.9201527,0.0169,0.8169
1.8943379,0.0168,0.7959
1.8693882,0.0154,0.7065
1.8369987,0.0161,0.7472
1.8214544,0.0156,0.7161
1.785302,0.016,0.7621
1.7654737,0.0152,0.6882
1.7440444,0.0148,0.6411
1.7347876,0.0139,0.5878
1.7346029,0.0136,0.5641
1.7260977,0.0135,0.5909
1.7134808,0.0132,0.5509
1.6979651,0.0125,0.4991
1.6706662,0.0123,0.51
1.6512855,0.0116,0.4853
1.6234887,0.0113,0.4756
1.5964496,0.0108,0.4049
1.5752236,0.0109,0.3915
1.5482993,0.011,0.3924
1.5120654,0.0113,0.3854
1.4888898,0.0118,0.4084
1.4665575,0.0113,0.3723
1.4474531,0.0113,0.3767
1.4207822,0.0104,0.3206
1.3637619,0.0096,0.2738
1.3216805,0.0098,0.2829
1.2629745,0.0095,0.2592
1.2234482,0.0088,0.2256
1.1931858,0.0082,0.1958
1.1502169,0.0082,0.1891
1.1217492,0.0081,0.1906
1.0846604,0.0078,0.1783
1.0642691,0.0078,0.1779
1.0364118,0.0077,0.1702
0.9905734,0.0074,0.1553
0.96928173,0.0071,0.144
0.9404635,0.0072,0.1499
0.9284971,0.0073,0.1564
0.9210701,0.007,0.147
0.92591935,0.0071,0.1538
0.9218513,0.0071,0.1526
0.9090178,0.007,0.1509
0.9018342,0.0078,0.186
0.90739,0.0077,0.1829
0.9142904,0.0075,0.1821
0.9239701,0.0079,0.1962
0.9372665,0.0075,0.187
0.94690984,0.0071,0.1715
0.95832026,0.0072,0.1839
0.97136265,0.0072,0.1881
0.99722546,0.0078,0.2337
1.0151595,0.0076,0.2217
0.93292534,0.0274,2.2353
1.1226765,0.0298,2.5724
1.2815713,0.0312,2.8356
1.3719022,0.0354,3.4816
1.4802843,0.037,3.7562
1.506257,0.0366,3.7886
1.5661862,0.0332,3.1399
1.6320829,0.0313,2.7526
1.6823957,0.0327,3.0202
1.7325344,0.0337,3.2308
1.803285,0.0329,3.1149
1.8441899,0.0332,3.1656
1.8752754,0.0319,2.9861
1.9004718,0.0293,2.6499
1.9105785,0.0288,2.5425
1.9240987,0.029,2.534
1.9430103,0.0306,2.7921
1.9566761,0.0311,2.8649
1.9540336,0.0305,2.8771
1.9492203,0.033,3.1141
1.9559608,0.0331,3.2346
1.968763,0.0315,2.9357
1.9851704,0.0302,2.6934
1.9904513,0.0266,2.2852
2.000625,0.0257,2.0082
2.0184994,0.0252,1.9789
2.044567,0.0242,1.8988
2.0611646,0.0225,1.7393
2.083125,0.0223,1.6774
2.1201642,0.0225,1.7088
2.1477082,0.0217,1.5442
2.178647,0.0212,1.4624
2.1936066,0.02,1.2858
2.2088022,0.0179,1.0611
2.2215087,0.0189,1.1854
2.2386305,0.0188,1.116
2.2572958,0.0188,1.0943
2.3368769,0.0185,1.0419
2.373772,0.018,1.0191
2.4033191,0.0182,1.0532
2.398343,0.0198,1.1594
2.3726199,0.0192,1.082
2.3481102,0.0202,1.2247
2.3236594,0.0205,1.2194
2.284873,0.0206,1.2224
2.2581003,0.0185,1.0083
2.2161145,0.0201,1.1839
2.1870613,0.0203,1.1642
2.1593766,0.019,1.0349
2.1317055,0.018,0.9307
2.0939593,0.0184,0.9625
2.0701327,0.0177,0.9119
2.0368016,0.018,0.951
2.0140033,0.0177,0.8944
1.9927144,0.0173,0.8719
1.958408,0.0175,0.8758
1.9388943,0.0173,0.8694
1.9032967,0.0171,0.835
1.8785417,0.0158,0.7388
1.8574667,0.0164,0.7939
1.8317273,0.0153,0.6717
1.8141518,0.0157,0.7288
1.7732339,0.0153,0.6962
1.7479558,0.0149,0.6604
1.7320038,0.0145,0.6211
1.7284979,0.0135,0.5482
1.7279724,0.0134,0.5491
1.712733,0.0133,0.5449
1.6997851,0.0126,0.5202
1.683419,0.0123,0.4967
1.6580684,0.0111,0.4766
1.6425264,0.0111,0.4438
1.6252918,0.0107,0.4001
1.5884032,0.0105,0.3811
1.5619018,0.0108,0.3767
1.5380244,0.0113,0.3899
1.5079472,0.0116,0.4014
1.4857385,0.0112,0.3766
1.4552423,0.0112,0.3681
1.4258825,0.0101,0.3116
1.3904862,0.01,0.2846
1.3292744,0.0098,0.2733
1.2909261,0.0095,0.2728
1.2356296,0.0089,0.2245
1.2015547,0.0085,0.2069
1.1728784,0.0088,0.2275
1.1308273,0.0084,0.1984
1.1054899,0.008,0.1884
1.0614296,0.0079,0.1809
1.0219629,0.008,0.1803
0.9904614,0.0074,0.1624
0.9594078,0.0071,0.1518
0.94170034,0.0069,0.1413
0.92268085,0.0072,0.1534
0.90314484,0.0072,0.1513
0.9063679,0.007,0.1472
0.90779686,0.007,0.1497
0.90505147,0.0076,0.1779
0.90738297,0.0076,0.1843
0.9163809,0.0076,0.1898
0.9240519,0.0081,0.2138
0.9413061,0.0075,0.1869
0.9498361,0.0072,0.1852
0.95556206,0.0073,0.1917
0.9776903,0.0071,0.1879
0.99603343,0.0077,0.2172
1.0206807,0.0077,0.234
1.1654894,0.0293,2.56
1.2744347,0.0313,2.74
1.3878137,0.0344,3.3486
1.4580927,0.0372,3.8691
1.5187365,0.0381,4.0283
1.5737973,0.0337,3.3291
1.6147507,0.0318,2.8524
1.6658622,0.034,3.2773
1.7432457,0.0331,3.0834
1.7959714,0.0346,3.4373
1.8538318,0.0329,3.1003
1.8848896,0.031,2.7825
1.9029251,0.0297,2.6904
1.9189854,0.0287,2.468
1.9347873,0.031,2.8583
1.9527303,0.0313,2.8627
1.9643555,0.0308,2.774
1.9647712,0.0315,2.8778
1.9599576,0.033,3.1087
1.9693631,0.0343,3.329
1.9880486,0.0315,2.9446
2.0050862,0.0286,2.4999
2.011703,0.0267,2.2162
2.018543,0.0258,2.0918
2.0397072,0.0254,1.9831
2.0605586,0.0247,1.9448
2.082003,0.0223,1.8063
2.1012187,0.0222,1.7102
2.1228833,0.0223,1.6758
2.1586726,0.0214,1.4657
2.1788342,0.0202,1.3492
2.1924114,0.0201,1.3355
2.2132332,0.0182,1.0967
2.2258897,0.0181,1.0764
2.2410913,0.0191,1.1632
2.2736237,0.0188,1.1077
2.3050864,0.0186,1.0672
2.3604293,0.0186,1.0636
2.390213,0.0188,1.0668
2.4077475,0.0183,1.0082
2.3956153,0.0206,1.2977
2.3796291,0.019,1.1118
2.3462842,0.0205,1.247
2.3211672,0.0198,1.1797
2.2943602,0.0204,1.1919
2.2545848,0.02,1.1147
2.2276936,0.0194,1.0455
2.1994953,0.0194,1.049
2.1576173,0.0201,1.1568
2.1296551,0.0187,0.9993
2.1024542,0.0185,0.9722
2.0683537,0.018,0.9403
2.0469916,0.018,0.946
2.0130181,0.0176,0.8847
1.9928449,0.0178,0.8952
1.9725296,0.0177,0.9084
1.9455378,0.017,0.8325
1.9248132,0.0172,0.8392
1.8902755,0.017,0.8274
1.8759031,0.0163,0.7885
1.854198,0.0154,0.6973
1.8246832,0.0154,0.7081
1.7960598,0.0151,0.6702
1.7520939,0.0142,0.6258
1.7322294,0.0142,0.6144
1.725004,0.0134,0.5605
1.7224183,0.0136,0.5739
1.7161813,0.0137,0.5551
1.7023455,0.0127,0.5165
1.6877768,0.0126,0.5249
1.6732452,0.0115,0.4981
1.6576643,0.0107,0.4182
1.6318814,0.0112,0.4348
1.6102489,0.0109,0.3938
1.5753745,0.011,0.3837
1.5532963,0.0112,0.3859
1.5332861,0.0116,0.414
1.5006671,0.0113,0.3833
1.4757948,0.0115,0.4009
1.4307481,0.0106,0.3289
1.3939087,0.01,0.2903
1.3530307,0.0101,0.2954
1.2940401,0.0096,0.275
1.2556283,0.0086,0.214
1.2026974,0.0085,0.2197
1.1743454,0.0087,0.223
1.1462371,0.0083,0.2021
1.099701,0.0081,0.1826
1.0672777,0.0077,0.174
1.0060678,0.0076,0.1695
0.9785046,0.0072,0.1482
0.9582441,0.0069,0.1386
0.92953783,0.0072,0.1492
0.9046043,0.0073,0.1502
0.87346256,0.0071,0.1481
0.8269348,0.0072,0.1526
0.86425626,0.0072,0.1625
0.8900174,0.0072,0.1677
0.89851415,0.0073,0.1658
0.9017886,0.0078,0.1928
0.92011106,0.008,0.2007
0.933179,0.0074,0.1785
0.95146954,0.0076,0.1928
0.9618006,0.0073,0.1877
0.9762931,0.0074,0.1952
1.0067358,0.0075,0.2137
1.0256472,0.008,0.2444
1.1854923,0.0272,2.1774
1.2904283,0.0312,2.8404
1.3636458,0.0335,3.1438
1.4690857,0.0371,3.7587
1.5200967,0.0373,3.8853
1.5604106,0.0345,3.4327
1.628067,0.034,3.3853
1.6754087,0.0324,3.0294
1.7309152,0.0344,3.3951
1.8074733,0.0325,2.922
1.8509262,0.032,2.9742
1.8928397,0.0318,3.0808
1.9095038,0.0296,2.5863
1.9220134,0.029,2.522
1.9442899,0.0301,2.6056
